,WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
407,0.7581171742,1.390129738,1.132167324,0.6064960572,1.463705894,0.6700742601,0.6100628882,1.179250607,0.9347490152,1.323518715,0
408,1.199472004,1.221362669,0.5281313483,0.5672621982,1.257349482,1.130583681,0.708816833,1.30349479,1.486506045,1.066496232,1
409,1.396950995,0.8544385965,0.811558061,0.5459737772,1.027337047,0.5472174688,0.8244027663,1.127257034,1.267071786,1.505446531,1
410,1.240126063,1.132229972,0.5298020301,0.2064183495,1.198003262,1.086145783,1.016545307,0.9641271659,1.08034059,1.139122738,1
411,0.9446778546,1.304373474,0.9277694061,0.6599693639,0.972685089,1.120810304,1.093775174,1.012270634,1.104137414,1.865059518,0
412,1.082742044,0.6372920224,0.4396520753,0.6988294493,0.9743931847,0.5330150659,0.9815558104,0.9851145496,1.0847131,1.480035903,1
413,0.9108574041,0.7657694623,0.9031930229,0.7216736674,0.8712103071,0.9820536168,1.013786049,0.299475657,1.529437068,1.249430627,1
414,0.4646044786,1.040955927,0.6800902199,0.749020396,1.389912438,1.277484933,1.348104187,1.275044949,0.7201870497,1.205402252,0
415,0.7527361682,1.376243818,0.8069423316,0.5608624978,1.345461771,1.040471563,1.51122442,1.153603345,0.667682807,1.225449071,0
416,0.553567607,1.129793379,0.6729696922,0.7920215466,1.030022228,0.9436795862,1.315028204,1.299863994,1.241759228,1.618033904,0
417,0.5689271738,1.272543531,1.09805304,0.3233493051,1.101960985,0.8250713073,0.8034863381,1.195513229,1.376693898,1.112642157,0
418,0.4444946651,1.028735825,0.9468879506,0.6078448337,0.9869469446,0.9049423261,0.9650209909,1.546018994,0.9581869135,1.472933991,0
419,0.9245914605,0.8063350227,1.105219097,0.239709269,1.18554942,0.8239944569,0.943715937,1.208891496,1.318666835,1.392346443,0
420,0.7533818054,1.247324214,0.6409524626,0.6471548301,0.9349638381,1.357682191,1.013668527,1.1689567,1.652595118,1.194462119,0
421,0.9749263416,0.6112643995,1.049596702,0.6394514763,1.287379527,1.468105203,1.290764933,1.253390283,0.9812421922,1.514770496,0
422,1.451890385,0.7753126954,0.7564726522,0.5740421696,1.072704809,0.5566155029,0.9958658374,1.000593981,1.389359319,1.388678695,1
423,0.8622765504,1.306494797,0.728323453,0.9132466758,0.5411895166,1.120049229,0.8293470163,1.635224929,1.213851298,1.320116384,0
424,1.173903837,1.460317076,0.8412812059,0.7484763799,0.7839005529,0.8232671451,0.7332403618,1.631241309,0.880846671,1.328104518,0
425,1.207214266,0.9504072126,0.747157903,0.4464591788,0.9362267133,0.5945491322,0.638874234,0.9970304316,1.44996573,1.287956599,1
426,1.39902801,1.14645951,0.8018831386,0.6619254373,1.040426409,1.128345586,1.502747828,0.8479234959,1.299499732,1.531123285,1
427,0.6899279772,1.691621649,1.308392543,1.158940943,1.158688266,0.8710200864,0.7459944543,0.9177963401,1.207592659,1.38595064,0
428,0.7063211743,1.329156379,0.8504875336,0.9075292892,0.9766000102,1.115351173,1.540052643,1.270151041,1.150765897,1.610967892,0
429,1.126784021,0.6340121483,0.2892402775,0.6154979974,0.8041247412,1.049709486,0.8835500044,0.9560148664,1.298017432,1.227617439,1
430,0.9502968384,1.369696133,0.690492678,0.8752032866,0.9924455966,1.043948278,1.224055492,1.696028961,0.7709883773,1.400491375,0
431,1.167520601,1.201740039,0.9346302654,0.5005479391,0.6661673275,0.989490426,1.01526775,0.6972519957,1.546953776,1.418222006,1
432,1.017810074,1.197315434,0.8958559609,0.1089857234,1.079507104,0.7572487654,1.048144772,1.083940739,1.056466434,1.279633747,1
433,0.9461595803,0.7983126921,1.028785519,0.8664879878,1.502724666,1.066344791,1.197103173,1.71242973,0.9490480895,1.362813693,0
434,1.153028542,1.270898278,1.037804964,0.2204308727,0.8644203629,0.9888777448,1.093033061,1.016768302,0.7631764434,1.458815739,0
435,1.206852322,1.320495019,0.6002840328,0.6904127263,0.9323368474,0.677138038,0.6558176169,1.092525382,0.7615270432,1.553324468,1
436,0.7487312825,0.9233754892,1.163310938,0.7116992662,1.558002671,1.118147678,1.079814323,1.511100752,0.619460983,1.288920123,0
437,0.4464255275,1.195298574,1.024133251,0.6718500905,1.042053071,0.4861257152,0.8908941376,1.488641722,1.015976888,1.17430912,0
438,1.121238074,1.268750407,0.5862173195,0.5144281318,1.19814435,0.3618962529,1.135649245,1.015579092,1.08803011,1.182340618,1
439,1.246932431,0.9512189206,0.9708443402,0.9914507003,1.337472193,0.7378632131,0.7756569628,1.065202742,1.727780538,1.410941303,1
440,0.7423572793,1.118389353,0.9203425948,0.6215762832,1.465672233,1.018446488,0.4567282923,1.064864871,0.8615573651,1.484092464,0
441,0.8561816718,0.9541975547,1.003691683,0.7045754363,1.370083452,0.6604894134,1.603258231,1.346338414,0.9005700673,1.379397973,0
442,1.047180562,1.005800232,0.8675751646,0.3805202688,0.6458632598,0.634539476,0.5360704962,1.032139263,1.348012032,0.990062135,1
443,0.7486472814,0.8618386399,1.069544618,0.6743773828,1.097649884,0.9418548681,1.071727459,0.5279486253,1.723315128,1.206853201,1
444,0.5298038763,1.042333254,1.004083356,1.078623567,1.042788236,1.091320443,0.7516203955,1.649498536,0.7210306933,1.446531359,0
445,0.6522435375,0.702978574,1.112361413,0.7680918556,1.225491028,0.8133231794,0.8011270476,0.9327765094,0.7129529923,1.715735543,0
446,1.222808849,1.036810868,0.5227286106,1.202061104,0.6142209341,0.5592719342,0.5601300627,1.191695624,1.326945984,0.9861673553,1
447,1.326533589,1.542226497,0.6479108017,0.7984358028,0.9025291127,0.8433721491,1.190041282,0.8918219556,1.43007649,1.40982251,1
448,0.8930803452,1.639496383,0.8407878348,1.193523447,1.097584517,1.033160242,0.7951461547,1.497868205,0.7522012077,1.393634726,0
449,0.4397393399,1.228324381,1.05115633,0.8006198301,1.076679436,0.6131670714,1.13265419,1.319128136,0.884984652,1.550834517,0
450,1.306728086,1.309832993,1.005964225,0.4138619522,1.220524943,1.092251958,1.110911546,1.115220184,1.609109831,1.112225189,0
451,0.7931071455,0.8238817215,0.8737972704,0.267716319,1.092699994,0.793831851,1.195695975,1.269808659,1.427568297,1.170306516,0
452,0.7092035525,1.086097072,1.073100952,0.5365161183,0.8273418369,0.9831389035,0.9777445373,1.610088943,1.32166055,1.426144566,0
453,1.434993586,0.8243481369,1.066649795,0.7765207275,0.6225023575,0.6563859186,1.082602016,1.022645968,1.507413441,1.447395107,1
454,0.8674555811,0.8372899038,0.849896052,1.402532945,0.789160022,1.425196108,0.8072098497,1.440814435,0.6193810642,1.412058279,0
455,0.6520213747,1.175420968,0.9669054681,0.4752630662,1.092790922,1.33125535,1.025306553,1.560276695,0.657222749,1.145970408,0
456,1.000970655,0.9385106341,0.4193863676,0.8493302224,0.923805169,0.4797993961,0.9075956144,0.8771942899,1.504378817,1.28630826,1
457,1.320503612,1.072431913,0.5192088369,0.5112720741,1.086155058,0.799894482,0.9420289473,0.9939390023,1.467772752,1.390310499,1
458,1.064827901,1.340574192,1.014971124,0.6879028672,0.630527881,0.6824195875,1.288345518,1.079653982,1.51172246,1.439844373,1
459,0.8623070856,0.931670742,0.5541901031,0.6036573376,0.9076426144,0.8695696307,1.062862307,1.185600591,1.365055619,1.650638902,1
460,1.037547984,1.208965289,0.9792981657,0.6122853059,0.571551074,0.4890403578,1.323481192,0.9600861587,1.448012817,1.229293455,1
461,1.118106136,0.9034382352,0.7790433339,0.4833523479,1.32755246,0.8794583177,0.6175621328,0.8341237029,1.52165869,1.305381324,1
462,0.8526928032,1.327716566,0.6591020201,0.2987574808,1.06152858,1.008107124,1.319974202,1.056435344,0.8915210707,1.376513388,0
463,0.8032684117,1.229947645,0.8889841672,0.8107786553,0.8706268966,1.017117594,1.41529008,1.732826292,1.061802437,1.360473789,0
464,0.4826025469,1.600645711,0.7081654127,0.7105229056,0.9988113966,1.050671778,1.197690242,0.9886430773,0.7105494676,1.277487164,0
465,0.9240008932,1.022541574,0.6086247545,0.6635515414,1.319356011,1.132425259,0.6153259533,0.9171367675,1.29144164,1.606663405,1
466,1.133168412,1.091328778,0.8808905763,0.6148175599,0.5731032643,0.7371086049,1.135818856,0.916396616,1.447458289,1.578242808,1
467,0.9156633661,0.9667690714,0.4490771895,0.5955373122,0.9324680936,1.199429071,1.027022623,0.4093993839,1.031367019,0.6396927474,1
468,0.7520048344,0.7235167053,0.8601810307,0.6434686073,0.8685984613,0.8345928716,0.6365203354,0.3698407711,1.345839954,1.148128765,1
469,0.8372831121,1.390269172,1.301583539,0.2734465031,1.211419062,1.070592033,0.7913785291,1.14341222,0.848634927,1.256316112,0
470,0.93589634,1.030026994,0.6846089976,0.7390522134,0.9426540717,0.4528451803,0.9026316243,1.121681809,1.38384225,1.594251613,0
471,1.606845381,1.075241161,0.6665104686,0.4429166682,1.167247772,0.8560060138,0.6890002832,0.8421931405,1.143273857,0.8831110215,1
472,0.7151511643,0.7863176687,0.8544489258,0.8151148428,0.7794191301,0.8385261753,1.023440475,0.9109890173,1.486704873,1.705513717,1
473,1.290109831,1.003576051,0.336600313,0.7066083531,0.9764149896,0.9803217987,0.7054773158,0.7061411872,1.359577311,1.293785218,1
474,0.9692654743,1.383207868,0.8409251623,0.2396857503,1.0688714,1.275445944,1.095389768,1.142452603,0.9846314928,1.372266941,0
475,0.6022829016,0.9670380873,1.168547825,0.4418098968,1.503730685,0.9615649383,1.008448279,1.450374277,1.136939334,1.154490972,0
476,0.5652933555,0.9613961122,1.363139139,0.7987296266,1.330068793,1.135267465,1.023322206,1.485973349,0.9226730749,1.516937042,0
477,1.565291462,0.9720978318,0.693998048,0.8377419211,0.8406342068,0.7016180297,0.9097779626,1.460603201,1.367130774,1.300320774,1
478,1.179826471,0.5680119604,0.4926212059,0.5556362625,1.082205854,0.6612940138,0.7193777211,0.8549428561,1.224295341,1.233619383,1
479,0.4840895843,1.00662784,0.6353954173,0.5080735963,0.634196502,0.9504361254,0.8354946985,1.269410483,1.164590311,1.309615369,1
480,0.7963957275,1.319754528,1.467576711,0.6785937891,1.055697224,0.95323494,0.9876597599,1.51346565,1.139286399,1.495866212,0
481,0.7786683397,1.226542905,0.5817543816,0.9198352698,0.6101626585,1.117131065,1.014244268,1.048250798,1.634254071,1.384490211,1
482,1.162979272,1.287677574,1.090640846,0.4631646649,1.175021375,0.5697053474,1.10864503,1.13792171,0.773483989,1.544380213,0
483,1.626460557,0.8164512157,0.6555848126,0.5169244884,0.9495048733,1.075703848,1.07346327,0.9060676855,1.246738576,1.372145612,1
484,1.150868729,0.8641453144,1.449159605,1.069345297,1.471059249,1.421196625,0.6391070244,1.0317899,1.067322361,1.465981715,0
485,0.6744599764,1.202285713,0.8509352068,0.6114449775,0.4975931075,0.568910105,0.9444460785,1.098721451,1.141554559,1.456933064,0
486,0.4782720749,1.330286441,1.173510256,0.4559619058,1.116745993,0.9269815222,1.220551656,1.018791289,1.412247166,1.233928164,0
487,0.7551811868,1.03734118,0.5861684875,0.6220959755,1.047058165,1.666902352,0.6964710494,1.0774676,0.8508203458,1.2392542,0
488,1.102005411,1.363227123,1.003333771,0.6757372511,0.9775149226,1.203099342,0.9643617733,0.4589550036,1.544055722,1.347494154,1
489,0.9464637378,0.9865629236,0.4677186139,0.5888328646,1.372331134,0.9656868059,0.982124527,0.7183358418,1.544778258,1.168303228,1
490,0.8831071401,1.56216484,1.049122096,0.8448907263,1.307825249,1.289685189,1.138983334,1.293001726,0.8654360659,1.584711178,0
491,0.4215799052,1.001062655,0.8460418153,0.7206438466,0.6065735866,0.933212351,1.063936118,0.6178456045,1.297622594,1.407102114,1
492,1.354882009,0.9961999506,0.5391533562,0.4592899571,0.8282289751,0.8715981174,0.8205067462,0.7638848448,1.312583646,1.370982858,1
493,1.043466999,1.206548985,1.545631852,0.973261082,1.400792194,0.9585105241,0.8245154,1.573666161,0.8152682807,1.317253484,0
494,0.8815719232,0.9349547873,1.174533214,0.7988060068,1.200711843,0.5498053657,0.8363619309,1.442572989,1.376012541,1.551188618,0
495,0.7206185449,1.006203625,0.797868902,0.4185678239,0.9056726043,0.7999417298,0.7520225315,1.015172057,1.255577974,1.605824294,1
496,1.299254473,1.175191618,1.324555578,0.2980754792,0.7194367195,0.9143850666,0.6476851794,0.9827557276,1.038116049,1.264194435,0
497,0.8726894014,1.531733922,0.8512892178,0.8444659531,1.489324422,1.286896205,1.2457238,0.9044404865,1.227270633,1.460253997,0
498,1.171662012,1.357427364,0.6529190962,0.9201431352,1.185954291,1.322225546,0.6491188474,0.9616137969,1.499565332,1.450966357,1
499,0.7434139007,1.346537067,1.008115225,0.533465996,1.443403932,0.9068077029,0.835086921,1.097193163,0.9107826464,1.588609701,0
500,0.5707577977,0.7989756386,0.6991359556,0.9584781897,1.073367784,0.8455473336,0.7262423226,1.334444758,1.085585626,1.67803922,1
501,0.7131179652,1.21664681,0.6990478264,0.8338538246,0.8300461938,0.6084035243,1.533037624,1.477179093,1.057334055,1.235027254,0
502,1.296508064,1.020501173,0.6392351144,0.8977493739,1.226423623,0.4580671709,0.9373404389,0.9392681857,1.588674975,1.268224772,1
503,0.9417434124,1.198387143,1.163461702,0.3530168657,0.9029766927,1.155694625,0.611119531,1.079945209,1.356223952,1.440196217,1
504,1.339529005,0.765919907,0.7720474512,0.7166105314,1.247499118,0.5893814684,1.219467095,0.5933465897,0.9770556223,1.503718146,1
505,0.6049910714,1.422361667,1.034376085,0.5723581856,0.5740330712,1.384704799,0.9824451165,1.175663688,0.6793301204,1.134456864,0
506,1.39179932,1.204599322,0.6609699532,0.6145357907,1.161945623,0.9800038308,0.70631863,0.9413874997,1.615398176,0.7853303416,1
507,1.078146102,1.34888567,1.128545758,1.12959123,1.022017016,1.233012939,1.075080335,0.4767739701,1.239192811,1.668923435,0
508,0.8049752942,1.440775452,1.120603654,0.7144686151,1.15178008,1.50260212,1.033039593,1.541150201,0.8516162797,1.282860364,0
509,0.7541439163,1.457394084,1.044069838,0.3504959314,0.892147363,1.017332894,1.077038586,1.362637442,0.8268879714,1.356660201,0
510,1.01536369,1.19642401,0.6275218265,0.709168117,1.132813735,0.516299937,1.055212567,1.360853592,1.565532428,1.18210569,1
511,0.7292949612,1.202010574,0.4594290446,1.184147426,1.080770313,1.360804306,1.298331062,1.237725335,1.214516473,1.481193944,1
512,0.6733969829,1.550215667,1.086372598,0.581150453,0.9945213931,1.372811056,1.102691111,1.391882438,1.160238993,1.280866653,0
513,0.746318195,1.23469783,0.2818295137,0.7056389771,0.8512710277,0.8497768846,1.026434611,0.951118665,0.9879602734,1.479817456,1
514,0.2891091002,1.112185595,1.146478161,0.9700064541,1.237756425,1.332097826,1.033398337,1.322794289,1.00894178,1.432994705,0
515,1.394444489,0.9968163679,0.5475165538,0.608603503,1.187478285,0.6869919786,0.9174608922,1.170992002,1.108025463,1.552836616,1
516,0.5266676597,1.064465321,1.097183344,0.9899038174,1.172938855,0.6695460929,0.6540743642,1.544846316,0.9294663086,1.449054,0
517,0.6479290495,0.4449982481,1.174248597,0.7933623405,0.9229421989,1.368986706,1.463484282,1.131695192,1.340338662,1.069832675,0
518,1.55318582,1.343008308,0.6651385362,0.5979829246,0.8709312466,0.8901703607,0.9613927958,0.9528024983,1.440630681,1.275655601,1
519,0.614164073,1.112114313,0.3375835397,1.065954371,0.91945728,1.212484974,1.066589643,1.209066389,1.247871869,1.483937061,1
520,0.3568865584,1.277993349,1.190839797,0.9059402717,1.180171854,0.8176271419,1.178983817,1.369773717,1.139099924,1.458278719,0
521,0.7063010303,1.521177619,1.130807439,0.403438635,0.8967456416,0.915857106,1.07014521,1.215032473,1.038504813,1.445797411,0
522,0.7406560646,1.124308417,1.144785403,0.3120206325,1.4884577,1.239368978,0.983847768,1.147093525,0.8946043726,1.306782735,0
523,0.5756389021,1.354028041,0.3263055393,1.062006986,1.241976768,1.139264306,0.7766252545,0.7313430188,1.090548056,1.169273766,1
524,0.6204404582,1.257880178,1.176592513,0.5193802404,0.9605607158,0.9761769027,0.6996728919,1.39249453,1.294005563,1.440955216,0
525,0.9458940272,1.428211511,1.248245277,1.03695901,0.8919445467,1.638659452,0.8315214417,1.312843014,1.28993389,1.347615371,0
526,0.8317029121,1.252245412,0.939129672,0.7963086252,0.6775231796,1.00063636,0.8193445538,0.9705221086,1.749291172,1.404868704,1
527,0.4697363349,0.9921892138,1.042115555,0.598046887,1.193279792,1.494302454,1.297071729,1.326268172,1.082678303,1.268680449,0
528,0.7572133146,0.9396158845,0.5538196834,0.8484048894,0.9232457543,0.5862704434,1.14078052,0.766289393,1.660308889,1.166851549,1
529,0.769682493,1.833756552,0.8790889008,0.8003615588,1.291342236,1.17861039,0.9002476293,1.241119109,1.041026931,1.103801336,0
530,0.8173274117,0.8005335496,0.2465189981,0.8080064999,0.9644516249,0.8340252072,1.087965192,0.8487816516,1.50970337,0.9449089086,1
531,1.388045868,0.8435273873,1.029789801,0.3331027645,0.8131103424,0.8968391667,0.5724578764,1.03292886,1.251088962,1.294627266,1
532,0.2538020688,1.278441904,0.63922571,1.012490163,1.143083205,0.9561645019,1.098423552,1.296613304,0.6699201791,1.0795674,0
533,0.9618169386,0.8572167443,0.5727486507,0.7537229029,0.9272965958,1.183384089,0.8391612755,0.5921199553,1.332309358,1.627199033,1
534,0.6253514389,1.00760129,0.9283496933,0.8152013655,1.132295239,0.6342025347,0.8445085306,1.387441212,1.4340436,1.553447759,0
535,0.9958297761,1.116177169,0.6126407545,0.5889124946,1.046875117,0.9547829437,1.403866136,1.011510326,1.126334177,1.695703117,1
536,1.390822129,1.082473574,0.7651150482,0.3959888368,0.8181823797,0.7345183594,0.9108518014,1.137971432,1.300944294,1.446504886,1
537,1.103488248,1.171229861,0.9416895108,0.7190192631,0.7103887916,0.8232067519,0.7525225459,0.9196986334,1.595588635,1.583155642,1
538,0.9645099728,0.9799494042,0.7469407139,0.7003633648,0.9950562057,0.9040278953,1.062294806,1.189378138,1.827586099,1.332624047,1
539,0.9902880233,1.121554041,0.719270948,0.4257654044,0.8261738382,1.028170671,0.8665846676,0.8956269328,1.628832753,1.348486701,1
540,0.9433145304,1.166556475,0.9880643312,0.1995008585,0.7627542983,0.6839925464,0.9909281986,1.203282347,0.7262865696,1.23586665,0
541,0.7803687036,1.125189019,0.9337517419,0.2852454902,0.9883474638,0.661425142,0.9341491702,0.8321074968,1.303286145,1.426088648,1
542,0.8422525223,0.9748351744,0.5442701065,0.5351999334,0.9828865306,0.6395114837,0.7531899017,0.4756996367,1.108652125,1.269995196,1
543,0.6492507031,1.253916461,1.021502351,0.9260377679,1.422091947,1.102911544,1.36557851,1.564916554,0.9530520715,1.40352662,0
544,1.033313841,1.009407531,0.7651247966,0.3499653908,0.902834077,0.8916046369,1.13107896,0.7810677164,1.655493508,0.9284822836,1
545,0.7696603323,1.27043807,1.153297618,0.7124598405,0.8499840553,1.294437593,1.247824388,1.529114901,0.9609870243,1.561718423,0
546,0.6747312292,1.221055826,1.14310993,0.2311715624,1.159442333,1.364599065,1.043606916,1.223224709,1.027433665,1.151390734,0
547,1.251238142,0.7246786757,0.6617350214,0.5246581144,0.7631530694,1.109170224,1.178499816,1.003482723,0.9498245337,1.646759587,1
548,1.125611377,1.340627842,0.7658462541,0.4863446611,1.521747056,1.256346686,1.143866396,1.140271333,0.7806678615,1.350871607,0
549,0.7691791678,1.612805747,1.365650792,0.6387899834,1.180638825,0.8633088889,0.7702502762,1.36168284,0.9341786812,1.260328597,0
550,0.6506973716,1.50549538,0.8322796065,0.6575357329,1.571046535,0.7250934979,0.844154194,1.069105694,1.194884983,1.091316981,0
551,0.9897900997,1.083736164,1.254095117,0.5546761557,0.9722528447,1.378499781,0.8093948772,1.677275226,1.049480686,1.297479387,0
552,0.9211778943,1.403065984,0.6466713231,0.7279373518,1.100499885,1.017206166,1.019304542,1.101800714,0.9568107411,1.78068432,0
553,1.373892167,0.7163026387,1.554618939,0.8363022939,0.600778485,1.026330734,1.17149995,0.6329060706,0.9382146515,1.342436282,1
554,0.7811470927,1.109581488,1.538868963,0.5396373554,0.9349542736,0.9377233821,1.169235587,1.592445988,0.8411189094,1.157468475,0
555,1.266718505,1.334204584,0.572905363,1.032058282,1.145045031,1.025068236,1.453629065,1.41149318,1.090804379,1.478239578,0
556,0.9506358903,0.9804167621,0.5702427951,0.9652522161,0.6219091083,1.057731594,0.9219733269,0.5268927744,1.420365637,1.508300581,1
557,0.4946477202,0.957837996,0.8385535493,0.7259472429,1.10836595,0.4624803581,1.374082608,1.310413156,0.8456591411,1.284404287,0
558,1.351421546,0.9657068906,0.8599950701,0.4796932331,0.8145548624,1.125408897,0.74692316,0.8681527411,1.304959661,1.600380792,1
559,0.9696415713,1.414669587,1.393735045,1.007746045,1.195295526,1.095499929,0.5672442905,1.439532838,0.8328689563,1.465166881,0
560,1.354910979,0.7388985664,0.5291877734,0.4727626011,0.8127840243,0.9630597563,0.8841625551,1.2631432,0.9224750727,1.425597975,1
561,1.029603685,1.539746143,1.477776053,0.7868215822,0.8836074187,1.182474878,0.9603222571,1.417387799,1.072494642,1.454088144,0
562,1.095254387,0.9131139485,0.5989403985,0.6438036591,1.042780424,0.9860048087,0.6492786329,0.7772858923,1.297475193,1.657668767,1
563,0.7972545827,1.127195004,1.319858752,0.5740022547,1.235747721,0.7834651842,1.340603039,1.476132454,0.6085849407,1.246067918,0
564,0.9547111293,1.256744678,1.068292718,0.4031921117,1.182514935,0.476888297,0.7297503941,1.060490979,0.9673730712,1.431823411,0
565,0.8215238659,1.105288646,0.4965322232,0.6655891948,1.121678317,1.462491658,0.7913502239,1.026461285,0.934606436,1.560834012,0
566,0.3783026285,0.9912740391,1.115114316,0.8990914698,1.266896399,0.841330171,0.5894408511,1.305785852,1.16823904,1.450782009,0
567,0.4129039273,0.9797703913,0.6154268731,0.8285030606,0.6561481493,0.7780432662,1.411197576,1.0924855,1.068935792,1.357369878,0
568,0.6834554124,1.507638563,1.200405201,0.6939279275,1.234889543,0.8619299701,0.5720524836,1.344605009,0.9753776834,1.362664966,0
569,0.7346823871,1.564243936,1.149477562,0.6579362056,1.295808022,0.6762244343,0.8535530562,1.16637489,1.14981274,1.456048235,0
570,1.045346699,0.8495073784,0.3382228958,0.5246067478,0.9218622976,0.9203792523,0.8646221802,0.7302377135,1.196861336,1.411156628,1
571,0.6356741756,1.255394154,0.6710655645,0.5502804323,0.8598783117,1.293568237,1.12403802,0.8657732592,1.293246269,1.516122997,0
572,1.160963373,1.539060208,0.7761366814,0.6743284602,1.191783346,0.6857566439,1.25206785,0.4975839001,0.9742045338,0.7258232978,0
573,0.6095030254,1.394703052,0.4605262875,0.8357056341,0.9146633492,1.391818479,1.338155388,1.173441298,0.8649599437,1.224112153,0
574,0.9552622041,0.7272527676,0.6594113276,0.5594165818,1.288851451,1.203792965,0.9281536549,0.7085538941,1.170478163,1.607750621,1
575,0.5864866564,1.28518144,1.103657628,0.8858540991,1.237876577,0.9586782476,1.008080867,1.541558985,1.440141635,1.422534288,0
576,0.9608560291,1.572707653,0.9146989188,0.5607409971,0.728078979,0.9558955168,1.003125676,1.405528485,1.083147633,1.472213988,0
577,1.434331762,1.192172463,0.3705031238,0.9454731252,1.122010399,0.7521693048,0.8566480669,0.7235607313,1.002253465,1.449339574,1
578,1.267749277,1.142110308,1.330895342,0.6862529352,1.264383352,0.8254851166,0.5659295322,0.4952522121,1.382931869,1.100038591,1
579,1.10343899,1.266643577,0.4834265934,0.7549154552,0.8965160831,0.7389549829,1.192657962,0.6413427072,1.548604726,1.21380914,1
580,0.5171552113,1.22415773,0.8856795658,0.7628725014,0.7157895,0.8284497354,1.173925115,1.263918097,0.7838524927,1.624890435,0
581,0.4503311985,1.227487009,1.20942618,0.6267624068,0.7491162229,1.324756761,0.7527266339,1.291098449,1.263504015,1.281463727,0
582,1.199876794,1.333388639,0.8324818003,0.9327252282,1.499038196,1.198661225,0.8191222725,1.364645201,1.417286014,1.433586375,0
583,0.9896142212,0.9065592895,0.5672268043,0.6992663244,0.9733825397,0.7487897321,0.8300223602,0.426017464,0.9879862544,1.539555205,1
584,1.49182334,0.4667327422,0.9871163631,0.7837233316,0.9963589259,1.174165446,1.203375472,0.5427238158,1.101229698,1.368424816,1
585,1.205592708,0.8342074848,0.7465870128,0.2746737805,0.82217676,1.062291066,0.5956560208,0.9724689103,1.317346544,1.198660738,1
586,1.021672081,0.9872175687,0.6289059286,0.8166370369,1.136551851,1.182510603,0.9999507255,1.110895244,1.804361654,1.341734089,1
587,0.7935350492,1.24492899,0.9855574153,0.3288282773,1.336642287,1.416806051,0.9522365845,1.319702297,1.096772266,1.213987984,0
588,0.9548150769,0.935704089,0.5675248408,0.34242621,1.257106293,1.276986615,1.385598713,1.157375097,0.9569644178,1.237182894,0
589,1.181015021,1.09332751,0.7814211948,0.3420927009,0.6956272852,0.8144145675,0.6353345813,0.9436438754,1.407264055,1.220905492,1
590,0.7135328713,1.409151464,0.950040583,0.6179480889,1.522996726,0.6343253471,0.8019304572,1.202252517,0.8605780994,1.30862994,0
591,1.266970409,1.012956266,0.5812481509,0.5199860106,1.054393684,1.058357864,0.6879379933,0.9633943346,1.387752743,1.517062106,1
592,0.4369800291,0.9253911898,0.9796598254,0.5634800212,1.432388735,0.8893225254,1.268018442,0.9747958902,1.462116247,1.035334742,0
593,0.8792427692,0.7829034721,0.4295918662,1.52991655,0.9448517715,0.9291109807,1.500186399,1.071708969,1.131307896,1.226876279,1
594,1.47660153,1.046096503,0.5796477515,0.9747662166,1.197938474,1.271991763,0.8282812873,0.9699862678,1.54026374,1.397443241,1
595,1.020857081,1.065853781,0.6995411999,0.6944506859,1.378077345,0.4249540943,0.8377862968,0.935148597,1.343327179,1.435407365,1
596,1.4939334,1.342451961,0.4596511707,1.017646456,0.9933846965,0.7821035772,1.041177527,0.780321078,1.399198642,1.299385386,1
597,1.351828362,1.231925598,1.43303929,0.4702054204,1.230346079,0.8892992227,0.9945078458,1.352636431,0.9377355958,1.400809864,0
598,1.310567587,1.012554545,0.9306195811,0.4811423163,0.799664936,0.6227361566,0.9007866461,0.8176786859,1.48156442,1.414623241,1
599,1.100123432,1.132511786,0.4283050169,0.5925132477,1.246745851,1.216659685,1.350761656,1.038524837,1.202792025,1.453946997,1
600,1.151059084,1.223772068,0.4871772717,0.7616706691,1.38465705,0.9692469537,0.9162261823,1.298778371,1.357352814,1.484174346,1
601,1.099381705,1.533804546,1.028191557,0.4507261581,0.6721001642,0.9780981613,0.8969755666,1.442515764,1.24028221,1.174675979,0
602,0.5615531121,1.149990812,0.9089148858,1.242004404,0.7179383472,1.464788314,0.5982891396,1.326409013,0.607370575,1.027297923,0
603,1.113859965,0.8821818797,0.5133712003,0.3791477868,1.253673713,1.414050149,0.9062168174,1.086721256,1.171458108,1.263416242,1
604,1.020404128,1.314028955,0.8677700817,0.7319623401,0.5514781049,1.302323667,1.41074992,1.446942598,0.649830623,1.167264113,0
605,1.370352098,1.486568481,0.7169055252,0.8404066554,0.8947269888,1.017320946,0.678995386,1.290769444,0.9324910329,1.562980644,0
606,0.8321756123,0.9078056203,0.426506534,0.6150465044,1.240934144,1.104745388,1.085112416,0.749487182,1.183134386,1.56008157,0
607,0.4429658583,1.02665851,0.4054414168,0.9532639419,0.8070884689,1.101256707,0.7428471171,0.6458786342,1.305903907,1.027268919,1
608,0.7823743133,1.441598488,0.7426556123,0.6929148363,1.097382101,0.41580909,1.159434623,1.188364452,1.41267256,1.123048379,0
609,0.9936713229,1.441898249,0.6781954004,0.6390128257,0.735366608,0.9516072805,1.276124231,1.012196543,0.8627478777,1.634989579,0
610,1.168324948,0.9359569181,0.4407746961,0.7457595851,1.253083518,1.054081029,0.9209563082,0.784621531,1.661304206,1.182370496,1
